date,stage,match_slug,market_slug,type,group,question,outcome,resolved_price
2026-06-18,Group,fifwc-cze-rsa-2026-06-18,fifwc-cze-rsa-2026-06-18-goals-plus-assists-oswin-appollis-gte1,soccer_player_goals_plus_assists,Oswin Appollis: 1+ goals + assists,Oswin Appollis: 1+ goals + assists,No,1
2026-06-18,Group,fifwc-cze-rsa-2026-06-18,fifwc-cze-rsa-2026-06-18-goals-plus-assists-oswin-appollis-gte2,soccer_player_goals_plus_assists,Oswin Appollis: 2+ goals + assists,Oswin Appollis: 2+ goals + assists,Yes,0
2026-06-18,Group,fifwc-cze-rsa-2026-06-18,fifwc-cze-rsa-2026-06-18-goals-plus-assists-oswin-appollis-gte2,soccer_player_goals_plus_assists,Oswin Appollis: 2+ goals + assists,Oswin Appollis: 2+ goals + assists,No,1
2026-06-18,Group,fifwc-cze-rsa-2026-06-18,fifwc-cze-rsa-2026-06-18-goals-plus-assists-oswin-appollis-gte3,soccer_player_goals_plus_assists,Oswin Appollis: 3+ goals + assists,Oswin Appollis: 3+ goals + assists,Yes,0
2026-06-18,Group,fifwc-cze-rsa-2026-06-18,fifwc-cze-rsa-2026-06-18-goals-plus-assists-oswin-appollis-gte3,soccer_player_goals_plus_assists,Oswin Appollis: 3+ goals + assists,Oswin Appollis: 3+ goals + assists,No,1
2026-06-18,Group,fifwc-cze-rsa-2026-06-18,fifwc-cze-rsa-2026-06-18-goals-plus-assists-oswin-appollis-gte4,soccer_player_goals_plus_assists,Oswin Appollis: 4+ goals + assists,Oswin Appollis: 4+ goals + assists,Yes,0
2026-06-18,Group,fifwc-cze-rsa-2026-06-18,fifwc-cze-rsa-2026-06-18-goals-plus-assists-oswin-appollis-gte4,soccer_player_goals_plus_assists,Oswin Appollis: 4+ goals + assists,Oswin Appollis: 4+ goals + assists,No,1
2026-06-18,Group,fifwc-cze-rsa-2026-06-18,fifwc-cze-rsa-2026-06-18-goals-plus-assists-teboho-mokoena-gte1,soccer_player_goals_plus_assists,Teboho Mokoena: 1+ goals + assists,Teboho Mokoena: 1+ goals + assists,Yes,1
2026-06-18,Group,fifwc-cze-rsa-2026-06-18,fifwc-cze-rsa-2026-06-18-goals-plus-assists-teboho-mokoena-gte1,soccer_player_goals_plus_assists,Teboho Mokoena: 1+ goals + assists,Teboho Mokoena: 1+ goals + assists,No,0
2026-06-18,Group,fifwc-cze-rsa-2026-06-18,fifwc-cze-rsa-2026-06-18-goals-plus-assists-teboho-mokoena-gte2,soccer_player_goals_plus_assists,Teboho Mokoena: 2+ goals + assists,Teboho Mokoena: 2+ goals + assists,Yes,0
2026-06-18,Group,fifwc-cze-rsa-2026-06-18,fifwc-cze-rsa-2026-06-18-goals-plus-assists-teboho-mokoena-gte2,soccer_player_goals_plus_assists,Teboho Mokoena: 2+ goals + assists,Teboho Mokoena: 2+ goals + assists,No,1
2026-06-18,Group,fifwc-cze-rsa-2026-06-18,fifwc-cze-rsa-2026-06-18-goals-plus-assists-teboho-mokoena-gte3,soccer_player_goals_plus_assists,Teboho Mokoena: 3+ goals + assists,Teboho Mokoena: 3+ goals + assists,Yes,0
2026-06-18,Group,fifwc-cze-rsa-2026-06-18,fifwc-cze-rsa-2026-06-18-goals-plus-assists-teboho-mokoena-gte3,soccer_player_goals_plus_assists,Teboho Mokoena: 3+ goals + assists,Teboho Mokoena: 3+ goals + assists,No,1
2026-06-18,Group,fifwc-cze-rsa-2026-06-18,fifwc-cze-rsa-2026-06-18-goals-plus-assists-teboho-mokoena-gte4,soccer_player_goals_plus_assists,Teboho Mokoena: 4+ goals + assists,Teboho Mokoena: 4+ goals + assists,Yes,0
2026-06-18,Group,fifwc-cze-rsa-2026-06-18,fifwc-cze-rsa-2026-06-18-goals-plus-assists-teboho-mokoena-gte4,soccer_player_goals_plus_assists,Teboho Mokoena: 4+ goals + assists,Teboho Mokoena: 4+ goals + assists,No,1
2026-06-18,Group,fifwc-cze-rsa-2026-06-18,fifwc-cze-rsa-2026-06-18-goals-plus-assists-thapelo-maseko-gte1,soccer_player_goals_plus_assists,Thapelo Maseko: 1+ goals + assists,Thapelo Maseko: 1+ goals + assists,Yes,0
2026-06-18,Group,fifwc-cze-rsa-2026-06-18,fifwc-cze-rsa-2026-06-18-goals-plus-assists-thapelo-maseko-gte1,soccer_player_goals_plus_assists,Thapelo Maseko: 1+ goals + assists,Thapelo Maseko: 1+ goals + assists,No,1
2026-06-18,Group,fifwc-cze-rsa-2026-06-18,fifwc-cze-rsa-2026-06-18-goals-plus-assists-thapelo-maseko-gte2,soccer_player_goals_plus_assists,Thapelo Maseko: 2+ goals + assists,Thapelo Maseko: 2+ goals + assists,Yes,0
2026-06-18,Group,fifwc-cze-rsa-2026-06-18,fifwc-cze-rsa-2026-06-18-goals-plus-assists-thapelo-maseko-gte2,soccer_player_goals_plus_assists,Thapelo Maseko: 2+ goals + assists,Thapelo Maseko: 2+ goals + assists,No,1
2026-06-18,Group,fifwc-cze-rsa-2026-06-18,fifwc-cze-rsa-2026-06-18-goals-plus-assists-thapelo-maseko-gte3,soccer_player_goals_plus_assists,Thapelo Maseko: 3+ goals + assists,Thapelo Maseko: 3+ goals + assists,Yes,0
2026-06-18,Group,fifwc-cze-rsa-2026-06-18,fifwc-cze-rsa-2026-06-18-goals-plus-assists-thapelo-maseko-gte3,soccer_player_goals_plus_assists,Thapelo Maseko: 3+ goals + assists,Thapelo Maseko: 3+ goals + assists,No,1
2026-06-18,Group,fifwc-cze-rsa-2026-06-18,fifwc-cze-rsa-2026-06-18-goals-plus-assists-thapelo-maseko-gte4,soccer_player_goals_plus_assists,Thapelo Maseko: 4+ goals + assists,Thapelo Maseko: 4+ goals + assists,Yes,0
2026-06-18,Group,fifwc-cze-rsa-2026-06-18,fifwc-cze-rsa-2026-06-18-goals-plus-assists-thapelo-maseko-gte4,soccer_player_goals_plus_assists,Thapelo Maseko: 4+ goals + assists,Thapelo Maseko: 4+ goals + assists,No,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-che,moneyline,Switzerland,Will Switzerland win on 2026-06-18?,Yes,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-che,moneyline,Switzerland,Will Switzerland win on 2026-06-18?,No,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-draw,moneyline,Draw (Switzerland vs. Bosnia-Herzegovina),Will Switzerland vs. Bosnia and Herzegovina end in a draw?,Yes,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-draw,moneyline,Draw (Switzerland vs. Bosnia-Herzegovina),Will Switzerland vs. Bosnia and Herzegovina end in a draw?,No,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-bih,moneyline,Bosnia-Herzegovina,Will Bosnia and Herzegovina win on 2026-06-18?,Yes,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-bih,moneyline,Bosnia-Herzegovina,Will Bosnia and Herzegovina win on 2026-06-18?,No,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-halftime-result-home,soccer_halftime_result,Switzerland,Switzerland leading at halftime?,Yes,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-halftime-result-home,soccer_halftime_result,Switzerland,Switzerland leading at halftime?,No,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-halftime-result-draw,soccer_halftime_result,Draw,Switzerland vs. Bosnia-Herzegovina: Draw at halftime?,Yes,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-halftime-result-draw,soccer_halftime_result,Draw,Switzerland vs. Bosnia-Herzegovina: Draw at halftime?,No,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-halftime-result-away,soccer_halftime_result,Bosnia-Herzegovina,Bosnia-Herzegovina leading at halftime?,Yes,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-halftime-result-away,soccer_halftime_result,Bosnia-Herzegovina,Bosnia-Herzegovina leading at halftime?,No,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-0-0,soccer_exact_score,Switzerland 0 - 0 Bosnia-Herzegovina,Exact Score: Switzerland 0 - 0 Bosnia-Herzegovina?,Yes,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-0-0,soccer_exact_score,Switzerland 0 - 0 Bosnia-Herzegovina,Exact Score: Switzerland 0 - 0 Bosnia-Herzegovina?,No,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-0-1,soccer_exact_score,Switzerland 0 - 1 Bosnia-Herzegovina,Exact Score: Switzerland 0 - 1 Bosnia-Herzegovina?,Yes,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-0-1,soccer_exact_score,Switzerland 0 - 1 Bosnia-Herzegovina,Exact Score: Switzerland 0 - 1 Bosnia-Herzegovina?,No,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-1-0,soccer_exact_score,Switzerland 1 - 0 Bosnia-Herzegovina,Exact Score: Switzerland 1 - 0 Bosnia-Herzegovina?,Yes,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-1-0,soccer_exact_score,Switzerland 1 - 0 Bosnia-Herzegovina,Exact Score: Switzerland 1 - 0 Bosnia-Herzegovina?,No,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-0-2,soccer_exact_score,Switzerland 0 - 2 Bosnia-Herzegovina,Exact Score: Switzerland 0 - 2 Bosnia-Herzegovina?,Yes,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-0-2,soccer_exact_score,Switzerland 0 - 2 Bosnia-Herzegovina,Exact Score: Switzerland 0 - 2 Bosnia-Herzegovina?,No,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-1-1,soccer_exact_score,Switzerland 1 - 1 Bosnia-Herzegovina,Exact Score: Switzerland 1 - 1 Bosnia-Herzegovina?,Yes,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-1-1,soccer_exact_score,Switzerland 1 - 1 Bosnia-Herzegovina,Exact Score: Switzerland 1 - 1 Bosnia-Herzegovina?,No,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-2-0,soccer_exact_score,Switzerland 2 - 0 Bosnia-Herzegovina,Exact Score: Switzerland 2 - 0 Bosnia-Herzegovina?,Yes,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-2-0,soccer_exact_score,Switzerland 2 - 0 Bosnia-Herzegovina,Exact Score: Switzerland 2 - 0 Bosnia-Herzegovina?,No,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-0-3,soccer_exact_score,Switzerland 0 - 3 Bosnia-Herzegovina,Exact Score: Switzerland 0 - 3 Bosnia-Herzegovina?,Yes,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-0-3,soccer_exact_score,Switzerland 0 - 3 Bosnia-Herzegovina,Exact Score: Switzerland 0 - 3 Bosnia-Herzegovina?,No,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-1-2,soccer_exact_score,Switzerland 1 - 2 Bosnia-Herzegovina,Exact Score: Switzerland 1 - 2 Bosnia-Herzegovina?,Yes,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-1-2,soccer_exact_score,Switzerland 1 - 2 Bosnia-Herzegovina,Exact Score: Switzerland 1 - 2 Bosnia-Herzegovina?,No,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-2-1,soccer_exact_score,Switzerland 2 - 1 Bosnia-Herzegovina,Exact Score: Switzerland 2 - 1 Bosnia-Herzegovina?,Yes,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-2-1,soccer_exact_score,Switzerland 2 - 1 Bosnia-Herzegovina,Exact Score: Switzerland 2 - 1 Bosnia-Herzegovina?,No,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-3-0,soccer_exact_score,Switzerland 3 - 0 Bosnia-Herzegovina,Exact Score: Switzerland 3 - 0 Bosnia-Herzegovina?,Yes,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-3-0,soccer_exact_score,Switzerland 3 - 0 Bosnia-Herzegovina,Exact Score: Switzerland 3 - 0 Bosnia-Herzegovina?,No,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-1-3,soccer_exact_score,Switzerland 1 - 3 Bosnia-Herzegovina,Exact Score: Switzerland 1 - 3 Bosnia-Herzegovina?,Yes,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-1-3,soccer_exact_score,Switzerland 1 - 3 Bosnia-Herzegovina,Exact Score: Switzerland 1 - 3 Bosnia-Herzegovina?,No,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-2-2,soccer_exact_score,Switzerland 2 - 2 Bosnia-Herzegovina,Exact Score: Switzerland 2 - 2 Bosnia-Herzegovina?,Yes,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-2-2,soccer_exact_score,Switzerland 2 - 2 Bosnia-Herzegovina,Exact Score: Switzerland 2 - 2 Bosnia-Herzegovina?,No,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-3-1,soccer_exact_score,Switzerland 3 - 1 Bosnia-Herzegovina,Exact Score: Switzerland 3 - 1 Bosnia-Herzegovina?,Yes,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-3-1,soccer_exact_score,Switzerland 3 - 1 Bosnia-Herzegovina,Exact Score: Switzerland 3 - 1 Bosnia-Herzegovina?,No,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-2-3,soccer_exact_score,Switzerland 2 - 3 Bosnia-Herzegovina,Exact Score: Switzerland 2 - 3 Bosnia-Herzegovina?,Yes,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-2-3,soccer_exact_score,Switzerland 2 - 3 Bosnia-Herzegovina,Exact Score: Switzerland 2 - 3 Bosnia-Herzegovina?,No,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-3-2,soccer_exact_score,Switzerland 3 - 2 Bosnia-Herzegovina,Exact Score: Switzerland 3 - 2 Bosnia-Herzegovina?,Yes,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-3-2,soccer_exact_score,Switzerland 3 - 2 Bosnia-Herzegovina,Exact Score: Switzerland 3 - 2 Bosnia-Herzegovina?,No,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-3-3,soccer_exact_score,Switzerland 3 - 3 Bosnia-Herzegovina,Exact Score: Switzerland 3 - 3 Bosnia-Herzegovina?,Yes,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-3-3,soccer_exact_score,Switzerland 3 - 3 Bosnia-Herzegovina,Exact Score: Switzerland 3 - 3 Bosnia-Herzegovina?,No,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-any-other,soccer_exact_score,Exact Score: Any Other Score,Exact Score: Any Other Score?,Yes,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-exact-score-any-other,soccer_exact_score,Exact Score: Any Other Score,Exact Score: Any Other Score?,No,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-spread-home-1pt5,spreads,Switzerland (-1.5),Spread: Switzerland (-1.5),Switzerland,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-spread-home-1pt5,spreads,Switzerland (-1.5),Spread: Switzerland (-1.5),Bosnia and Herzegovina,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-spread-away-1pt5,spreads,Bosnia and Herzegovina (-1.5),Spread: Bosnia and Herzegovina (-1.5),Bosnia and Herzegovina,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-spread-away-1pt5,spreads,Bosnia and Herzegovina (-1.5),Spread: Bosnia and Herzegovina (-1.5),Switzerland,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-spread-home-2pt5,spreads,Switzerland (-2.5),Spread: Switzerland (-2.5),Switzerland,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-spread-home-2pt5,spreads,Switzerland (-2.5),Spread: Switzerland (-2.5),Bosnia and Herzegovina,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-spread-away-2pt5,spreads,Bosnia and Herzegovina (-2.5),Spread: Bosnia and Herzegovina (-2.5),Bosnia and Herzegovina,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-spread-away-2pt5,spreads,Bosnia and Herzegovina (-2.5),Spread: Bosnia and Herzegovina (-2.5),Switzerland,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-total-0pt5,totals,O/U 0.5,Switzerland vs. Bosnia and Herzegovina: O/U 0.5,Over,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-total-0pt5,totals,O/U 0.5,Switzerland vs. Bosnia and Herzegovina: O/U 0.5,Under,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-total-1pt5,totals,O/U 1.5,Switzerland vs. Bosnia and Herzegovina: O/U 1.5,Over,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-total-1pt5,totals,O/U 1.5,Switzerland vs. Bosnia and Herzegovina: O/U 1.5,Under,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-total-2pt5,totals,O/U 2.5,Switzerland vs. Bosnia and Herzegovina: O/U 2.5,Over,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-total-2pt5,totals,O/U 2.5,Switzerland vs. Bosnia and Herzegovina: O/U 2.5,Under,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-total-3pt5,totals,O/U 3.5,Switzerland vs. Bosnia and Herzegovina: O/U 3.5,Over,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-total-3pt5,totals,O/U 3.5,Switzerland vs. Bosnia and Herzegovina: O/U 3.5,Under,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-total-4pt5,totals,O/U 4.5,Switzerland vs. Bosnia and Herzegovina: O/U 4.5,Over,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-total-4pt5,totals,O/U 4.5,Switzerland vs. Bosnia and Herzegovina: O/U 4.5,Under,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-total-5pt5,totals,O/U 5.5,Switzerland vs. Bosnia and Herzegovina: O/U 5.5,Over,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-total-5pt5,totals,O/U 5.5,Switzerland vs. Bosnia and Herzegovina: O/U 5.5,Under,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-btts,both_teams_to_score,Both Teams to Score,Switzerland vs. Bosnia and Herzegovina: Both Teams to Score,Yes,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-btts,both_teams_to_score,Both Teams to Score,Switzerland vs. Bosnia and Herzegovina: Both Teams to Score,No,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-btts-first-half,both_teams_to_score_first_half,Both Teams to Score in First Half,Switzerland vs. Bosnia and Herzegovina: Both Teams to Score in First Half,Yes,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-btts-first-half,both_teams_to_score_first_half,Both Teams to Score in First Half,Switzerland vs. Bosnia and Herzegovina: Both Teams to Score in First Half,No,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-first-half-total-0pt5,first_half_totals,1st Half O/U 0.5,Switzerland vs. Bosnia-Herzegovina: 1st Half O/U 0.5,Over,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-first-half-total-0pt5,first_half_totals,1st Half O/U 0.5,Switzerland vs. Bosnia-Herzegovina: 1st Half O/U 0.5,Under,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-first-half-total-1pt5,first_half_totals,1st Half O/U 1.5,Switzerland vs. Bosnia-Herzegovina: 1st Half O/U 1.5,Over,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-first-half-total-1pt5,first_half_totals,1st Half O/U 1.5,Switzerland vs. Bosnia-Herzegovina: 1st Half O/U 1.5,Under,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-first-half-total-2pt5,first_half_totals,1st Half O/U 2.5,Switzerland vs. Bosnia-Herzegovina: 1st Half O/U 2.5,Over,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-first-half-total-2pt5,first_half_totals,1st Half O/U 2.5,Switzerland vs. Bosnia-Herzegovina: 1st Half O/U 2.5,Under,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-team-total-home-0pt5,soccer_team_totals,Switzerland O/U 0.5,Switzerland vs. Bosnia-Herzegovina: Switzerland O/U 0.5,Over,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-team-total-home-0pt5,soccer_team_totals,Switzerland O/U 0.5,Switzerland vs. Bosnia-Herzegovina: Switzerland O/U 0.5,Under,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-team-total-home-1pt5,soccer_team_totals,Switzerland O/U 1.5,Switzerland vs. Bosnia-Herzegovina: Switzerland O/U 1.5,Over,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-team-total-home-1pt5,soccer_team_totals,Switzerland O/U 1.5,Switzerland vs. Bosnia-Herzegovina: Switzerland O/U 1.5,Under,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-team-total-home-2pt5,soccer_team_totals,Switzerland O/U 2.5,Switzerland vs. Bosnia-Herzegovina: Switzerland O/U 2.5,Over,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-team-total-home-2pt5,soccer_team_totals,Switzerland O/U 2.5,Switzerland vs. Bosnia-Herzegovina: Switzerland O/U 2.5,Under,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-team-total-away-0pt5,soccer_team_totals,Bosnia-Herzegovina O/U 0.5,Switzerland vs. Bosnia-Herzegovina: Bosnia-Herzegovina O/U 0.5,Over,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-team-total-away-0pt5,soccer_team_totals,Bosnia-Herzegovina O/U 0.5,Switzerland vs. Bosnia-Herzegovina: Bosnia-Herzegovina O/U 0.5,Under,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-team-total-away-1pt5,soccer_team_totals,Bosnia-Herzegovina O/U 1.5,Switzerland vs. Bosnia-Herzegovina: Bosnia-Herzegovina O/U 1.5,Over,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-team-total-away-1pt5,soccer_team_totals,Bosnia-Herzegovina O/U 1.5,Switzerland vs. Bosnia-Herzegovina: Bosnia-Herzegovina O/U 1.5,Under,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-team-total-away-2pt5,soccer_team_totals,Bosnia-Herzegovina O/U 2.5,Switzerland vs. Bosnia-Herzegovina: Bosnia-Herzegovina O/U 2.5,Over,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-team-total-away-2pt5,soccer_team_totals,Bosnia-Herzegovina O/U 2.5,Switzerland vs. Bosnia-Herzegovina: Bosnia-Herzegovina O/U 2.5,Under,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-first-half-team-total-home-0pt5,soccer_first_half_team_totals,Switzerland 1st Half O/U 0.5,Switzerland vs. Bosnia-Herzegovina: Switzerland 1st Half O/U 0.5,Over,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-first-half-team-total-home-0pt5,soccer_first_half_team_totals,Switzerland 1st Half O/U 0.5,Switzerland vs. Bosnia-Herzegovina: Switzerland 1st Half O/U 0.5,Under,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-first-half-team-total-home-1pt5,soccer_first_half_team_totals,Switzerland 1st Half O/U 1.5,Switzerland vs. Bosnia-Herzegovina: Switzerland 1st Half O/U 1.5,Over,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-first-half-team-total-home-1pt5,soccer_first_half_team_totals,Switzerland 1st Half O/U 1.5,Switzerland vs. Bosnia-Herzegovina: Switzerland 1st Half O/U 1.5,Under,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-first-half-team-total-away-0pt5,soccer_first_half_team_totals,Bosnia-Herzegovina 1st Half O/U 0.5,Switzerland vs. Bosnia-Herzegovina: Bosnia-Herzegovina 1st Half O/U 0.5,Over,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-first-half-team-total-away-0pt5,soccer_first_half_team_totals,Bosnia-Herzegovina 1st Half O/U 0.5,Switzerland vs. Bosnia-Herzegovina: Bosnia-Herzegovina 1st Half O/U 0.5,Under,1
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-first-half-team-total-away-1pt5,soccer_first_half_team_totals,Bosnia-Herzegovina 1st Half O/U 1.5,Switzerland vs. Bosnia-Herzegovina: Bosnia-Herzegovina 1st Half O/U 1.5,Over,0
2026-06-18,Group,fifwc-che-bih-2026-06-18,fifwc-che-bih-2026-06-18-first-half-team-total-away-1pt5,soccer_first_half_team_totals,Bosnia-Herzegovina 1st Half O/U 1.5,Switzerland vs. Bosnia-Herzegovina: Bosnia-Herzegovina 1st Half O/U 1.5,Under,1
